slot,timestamp,action_count,adds,removes,actions,placement_before,placement_after,demand,attachment_points,total_requests,demand_pairs,covered_pairs_after,uncovered_pairs_after,coverage_ratio_after,objective,R_nominal,B_nominal,R_wc,B_wc,Op_cost,solve_time,status
729,728,12,6,6,"ADD:3,4;ADD:5,3;ADD:5,9;ADD:6,9;ADD:7,6;ADD:8,8;REMOVE:1,8;REMOVE:3,7;REMOVE:5,7;REMOVE:6,8;REMOVE:7,2;REMOVE:8,6",0:-;1:7|8;2:-;3:7;4:7;5:7;6:8;7:2;8:6;9:-,0:-;1:7;2:-;3:4;4:7;5:3|9;6:9;7:6;8:8;9:-,1@1=1;1@7=1;3@4=1;4@1=2;4@0=1;4@2=1;4@6=3;4@8=2;5@2=1;5@6=1;5@3=1;5@5=1;5@9=1;6@1=1;6@2=1;6@6=1;6@9=1;7@4=2;7@6=1;8@6=1;8@5=1,"1,7,4,0,2,6,8,3,5,9",26,21,21,0,1.0,0.1732337906731778,0.75,0.023233790673177733,0.0,0.0,0.6,0.2547938823699951,Feasible|selected=greedy
730,729,11,5,6,"ADD:3,0;ADD:5,7;ADD:6,2;ADD:7,8;ADD:8,2;REMOVE:3,4;REMOVE:5,3;REMOVE:5,9;REMOVE:6,9;REMOVE:7,6;REMOVE:8,8",0:-;1:7;2:-;3:4;4:7;5:3|9;6:9;7:6;8:8;9:-,0:-;1:7;2:-;3:0;4:7;5:7;6:2;7:8;8:2;9:-,1@0=1;1@2=2;1@6=1;3@0=1;4@0=1;4@2=1;4@1=1;4@4=2;4@7=1;4@8=1;4@9=1;5@0=1;5@2=2;5@1=1;5@4=1;5@7=1;5@8=1;5@9=1;5@3=1;6@0=1;6@4=1;6@9=1;6@5=1;7@2=1;7@1=1;7@4=2;8@2=1,"0,2,6,1,4,7,8,9,3,5",31,27,27,0,1.0,0.2631619123652922,0.75,0.013161912365292202,0.0,0.0,0.5,0.22456121444702148,Feasible|selected=greedy
731,730,12,7,5,"ADD:0,8;ADD:1,9;ADD:3,8;ADD:4,2;ADD:6,7;ADD:7,7;ADD:8,7;REMOVE:1,7;REMOVE:3,0;REMOVE:6,2;REMOVE:7,8;REMOVE:8,2",0:-;1:7;2:-;3:0;4:7;5:7;6:2;7:8;8:2;9:-,0:8;1:9;2:-;3:8;4:2|7;5:7;6:7;7:7;8:7;9:-,0@1=2;0@4=1;1@1=1;1@2=2;1@6=1;3@4=1;3@5=1;3@7=1;4@1=1;4@4=3;4@2=2;4@5=1;4@7=2;4@0=1;4@3=1;4@8=1;5@7=2;5@0=1;5@8=1;5@9=1;6@1=1;6@2=1;6@0=2;7@0=1;7@3=2;7@8=2;8@1=1;8@4=2;8@2=1;8@9=1,"1,4,2,6,5,7,0,3,8,9",41,30,30,0,1.0,0.029145612762375928,0.7142857142857143,0.0148598984766616,0.0,0.0,0.7,0.21362805366516113,Feasible|selected=greedy
732,731,12,6,6,"ADD:0,7;ADD:1,7;ADD:3,7;ADD:5,3;ADD:6,8;ADD:7,1;REMOVE:0,8;REMOVE:1,9;REMOVE:3,8;REMOVE:5,7;REMOVE:6,7;REMOVE:7,7",0:8;1:9;2:-;3:8;4:2|7;5:7;6:7;7:7;8:7;9:-,0:7;1:7;2:-;3:7;4:2|7;5:3;6:8;7:1;8:7;9:-,0@0=1;0@1=1;0@4=1;0@7=2;0@9=1;1@4=1;1@7=1;1@9=1;1@3=1;1@6=2;1@8=1;3@0=1;3@1=1;3@7=1;4@0=1;4@1=3;4@4=1;4@7=1;4@9=1;4@6=2;4@2=5;4@5=2;5@7=1;5@3=1;5@5=1;6@4=1;6@5=4;7@1=1;8@4=2;8@7=1;8@6=1,"0,1,4,7,9,3,6,8,2,5",45,31,31,0,1.0,0.09407486178998237,0.6666666666666666,0.027408195123315715,0.0,0.0,0.6,0.21886515617370605,Feasible|selected=greedy
733,732,10,5,5,"ADD:3,0;ADD:4,8;ADD:5,7;ADD:6,1;ADD:7,7;REMOVE:3,7;REMOVE:4,2;REMOVE:5,3;REMOVE:6,8;REMOVE:7,1",0:7;1:7;2:-;3:7;4:2|7;5:3;6:8;7:1;8:7;9:-,0:7;1:7;2:-;3:0;4:7|8;5:7;6:1;7:7;8:7;9:-,0@0=1;0@1=2;0@6=1;1@1=1;1@2=1;1@4=1;1@7=1;3@0=1;4@1=2;4@6=2;4@2=4;4@4=4;4@7=1;4@5=1;4@8=1;4@9=2;5@1=1;5@6=1;5@2=1;5@8=1;5@3=1;6@1=1;7@1=1;7@4=1;7@9=1;8@0=2;8@1=1;8@2=1;8@8=1,"0,1,6,2,4,7,5,8,9,3",40,29,29,0,1.0,0.0688130242439482,0.5555555555555556,0.013257468688392641,0.0,0.0,0.5,0.23964595794677734,Feasible|selected=greedy
734,733,8,3,5,"ADD:0,9;ADD:6,7;ADD:7,8;REMOVE:0,7;REMOVE:3,0;REMOVE:4,7;REMOVE:6,1;REMOVE:7,7",0:7;1:7;2:-;3:0;4:7|8;5:7;6:1;7:7;8:7;9:-,0:9;1:7;2:-;3:-;4:8;5:7;6:7;7:8;8:7;9:-,0@2=2;0@3=1;0@6=1;1@2=2;1@3=1;1@7=1;4@2=1;4@7=1;4@1=2;4@4=2;4@5=1;5@7=1;5@4=1;5@8=1;5@9=1;6@2=1;6@3=2;6@6=1;6@4=1;6@8=1;6@9=2;7@1=1;7@4=1;7@5=1;7@8=1;8@7=1;8@1=1,"2,3,6,7,1,4,5,8,9",33,27,27,0,1.0,0.2670967396801075,0.5555555555555556,0.01154118412455201,0.0,0.0,0.30000000000000004,0.21587300300598145,Feasible|selected=greedy
735,734,9,5,4,"ADD:0,8;ADD:1,0;ADD:6,9;ADD:7,5;ADD:8,2;REMOVE:1,7;REMOVE:6,7;REMOVE:7,8;REMOVE:8,7",0:9;1:7;2:-;3:-;4:8;5:7;6:7;7:8;8:7;9:-,0:8|9;1:0;2:-;3:-;4:8;5:7;6:9;7:5;8:2;9:-,0@1=1;0@5=1;0@6=1;0@9=2;1@0=1;4@1=1;4@6=1;4@2=2;4@4=1;5@6=1;5@2=1;5@7=1;6@9=1;7@5=1;8@2=1,"1,5,6,9,0,2,4,7",17,15,15,0,1.0,0.11284950445997044,0.5714285714285714,0.04142093303139901,0.0,0.0,0.5,0.1646420955657959,Feasible|selected=greedy
736,735,9,3,6,"ADD:5,8;ADD:6,7;ADD:7,7;REMOVE:0,9;REMOVE:1,0;REMOVE:5,7;REMOVE:6,9;REMOVE:7,5;REMOVE:8,2",0:8|9;1:0;2:-;3:-;4:8;5:7;6:9;7:5;8:2;9:-,0:8;1:-;2:-;3:-;4:8;5:8;6:7;7:7;8:-;9:-,0@2=1;0@4=2;0@5=1;0@6=2;4@2=4;4@4=1;4@7=1;4@8=1;5@2=1;5@4=1;5@5=1;5@7=1;5@1=1;6@2=2;6@7=1;6@0=1;7@7=1,"2,4,5,6,7,8,1,0",23,17,17,0,1.0,0.4633456569690677,0.75,0.013345656969067806,0.0,0.0,0.30000000000000004,0.2120351791381836,Feasible|selected=greedy
737,736,11,7,4,"ADD:0,7;ADD:5,3;ADD:6,0;ADD:7,3;ADD:7,9;ADD:8,7;ADD:8,8;REMOVE:0,8;REMOVE:5,8;REMOVE:6,7;REMOVE:7,7",0:8;1:-;2:-;3:-;4:8;5:8;6:7;7:7;8:-;9:-,0:7;1:-;2:-;3:-;4:8;5:3;6:0;7:3|9;8:7|8;9:-,0@0=2;0@2=1;0@3=1;0@7=1;0@8=1;0@9=2;4@2=1;4@8=1;4@1=1;5@2=1;5@3=1;5@7=1;5@9=2;5@5=1;6@0=1;7@2=2;7@3=1;7@9=1;7@5=1;7@6=1;8@0=1;8@5=1;8@6=1;8@4=1,"0,2,3,7,8,9,1,5,6,4",28,24,24,0,1.0,0.12230153103981078,0.8,0.022301531039810713,0.0,0.0,0.7,0.2364819049835205,Feasible|selected=greedy
738,737,13,6,7,"ADD:1,3;ADD:2,8;ADD:4,7;ADD:5,7;ADD:6,8;ADD:7,7;REMOVE:4,8;REMOVE:5,3;REMOVE:6,0;REMOVE:7,3;REMOVE:7,9;REMOVE:8,7;REMOVE:8,8",0:7;1:-;2:-;3:-;4:8;5:3;6:0;7:3|9;8:7|8;9:-,0:7;1:3;2:8;3:-;4:7;5:7;6:8;7:7;8:-;9:-,0@1=1;0@2=4;0@3=1;0@4=4;0@7=1;0@9=2;1@3=1;2@8=1;4@1=2;4@2=3;4@3=1;4@8=4;4@6=2;5@2=1;5@3=1;5@4=1;5@7=1;5@9=1;6@1=1;6@2=2;6@8=1;7@7=2;7@9=1;7@8=1,"1,2,3,4,7,9,8,6",40,24,24,0,1.0,0.2922633544666635,0.875,0.017263354466663522,0.0,0.0,0.6,0.18568086624145508,Feasible|selected=greedy
739,738,10,5,5,"ADD:2,3;ADD:5,5;ADD:6,7;ADD:7,4;ADD:8,7;REMOVE:1,3;REMOVE:2,8;REMOVE:5,7;REMOVE:6,8;REMOVE:7,7",0:7;1:3;2:8;3:-;4:7;5:7;6:8;7:7;8:-;9:-,0:7;1:-;2:3;3:-;4:7;5:5;6:7;7:4;8:7;9:-,0@0=1;0@6=1;0@8=2;2@3=1;4@0=1;4@1=2;4@2=2;4@4=2;4@7=1;5@2=1;5@5=1;6@3=1;6@1=1;6@2=2;6@4=1;7@4=2;8@7=1,"0,6,8,3,1,2,4,7,5",23,17,17,0,1.0,0.23801165170778626,0.7142857142857143,0.023725937422072015,0.0,0.0,0.5,0.17354965209960938,Feasible|selected=greedy
740,739,12,7,5,"ADD:0,2;ADD:2,8;ADD:3,5;ADD:3,8;ADD:4,8;ADD:5,8;ADD:7,2;REMOVE:0,7;REMOVE:2,3;REMOVE:4,7;REMOVE:5,5;REMOVE:7,4",0:7;1:-;2:3;3:-;4:7;5:5;6:7;7:4;8:7;9:-,0:2;1:-;2:8;3:5|8;4:8;5:8;6:7;7:2;8:7;9:-,0@2=2;0@3=2;0@5=2;0@7=2;0@8=1;2@2=5;2@8=1;2@1=2;2@4=3;2@6=1;3@2=1;3@5=1;3@1=1;3@0=1;4@7=1;4@8=2;4@4=2;5@2=1;5@5=1;5@7=1;5@8=1;6@3=1;6@7=1;6@4=1;7@2=2;7@3=1;7@4=1;8@4=3;8@0=1,"2,3,5,7,8,1,4,6,0",45,29,29,0,1.0,0.03558123186903284,0.7142857142857143,0.02129551758331846,0.0,0.0,0.7,0.20146608352661133,Feasible|selected=greedy
741,740,16,8,8,"ADD:0,7;ADD:2,3;ADD:2,7;ADD:3,9;ADD:4,7;ADD:5,2;ADD:6,8;ADD:8,8;REMOVE:0,2;REMOVE:2,8;REMOVE:3,5;REMOVE:3,8;REMOVE:4,8;REMOVE:5,8;REMOVE:6,7;REMOVE:8,7",0:2;1:-;2:8;3:5|8;4:8;5:8;6:7;7:2;8:7;9:-,0:7;1:-;2:3|7;3:9;4:7;5:2;6:8;7:2;8:8;9:-,0@0=2;0@1=1;0@4=2;0@8=2;2@1=3;2@4=4;2@2=2;2@3=1;2@5=1;2@6=1;2@9=1;3@1=1;3@2=1;3@3=1;3@6=1;3@9=1;3@7=1;4@0=1;4@1=2;4@8=1;4@2=1;4@6=1;4@9=2;5@4=1;5@8=1;5@2=1;5@9=2;6@1=1;6@4=1;6@2=1;6@6=1;7@0=1;7@4=4;7@2=1;7@5=1;8@8=1;8@2=1,"0,1,4,8,2,3,5,6,9,7",52,37,37,0,1.0,0.0985034562750865,0.8888888888888888,0.009614567386197597,0.0,0.0,0.7999999999999999,0.21863293647766113,Feasible|selected=greedy
742,741,17,8,9,"ADD:0,2;ADD:2,9;ADD:3,8;ADD:4,2;ADD:5,8;ADD:6,7;ADD:7,8;ADD:8,7;REMOVE:0,7;REMOVE:2,3;REMOVE:2,7;REMOVE:3,9;REMOVE:4,7;REMOVE:5,2;REMOVE:6,8;REMOVE:7,2;REMOVE:8,8",0:7;1:-;2:3|7;3:9;4:7;5:2;6:8;7:2;8:8;9:-,0:2;1:-;2:9;3:8;4:2;5:8;6:7;7:8;8:7;9:-,0@2=2;0@3=1;0@4=2;0@8=1;2@2=1;2@6=4;2@7=1;2@9=1;3@4=1;3@5=1;4@2=3;4@3=1;4@4=2;4@8=3;4@5=4;5@2=4;5@6=1;5@5=1;6@2=2;6@6=1;6@9=3;6@0=1;6@1=1;7@4=1;7@1=1;8@2=1;8@7=2;8@0=1,"2,3,4,8,6,7,9,5,0,1",48,28,28,0,1.0,0.21833494289708344,1.0,0.018334942897083314,0.0,0.0,0.7999999999999999,0.2022709846496582,Feasible|selected=greedy
743,742,15,8,7,"ADD:2,7;ADD:2,8;ADD:3,4;ADD:4,7;ADD:5,5;ADD:6,2;ADD:7,4;ADD:8,2;REMOVE:2,9;REMOVE:3,8;REMOVE:4,2;REMOVE:5,8;REMOVE:6,7;REMOVE:7,8;REMOVE:8,7",0:2;1:-;2:9;3:8;4:2;5:8;6:7;7:8;8:7;9:-,0:2;1:-;2:7|8;3:4;4:7;5:5;6:2;7:4;8:2;9:-,0@2=1;0@4=1;0@9=1;2@4=1;2@9=1;2@5=1;2@7=1;2@8=1;3@4=1;4@4=1;4@8=1;4@3=1;5@5=1;6@4=1;6@5=1;6@0=1;7@4=1;8@2=1,"2,4,9,5,7,8,3,0",18,18,18,0,1.0,0.1131689240268271,0.875,0.03816892402682699,0.0,0.0,0.7999999999999999,0.1777479648590088,Feasible|selected=greedy
744,743,14,7,7,"ADD:0,8;ADD:2,2;ADD:3,8;ADD:5,8;ADD:6,4;ADD:7,9;ADD:8,9;REMOVE:0,2;REMOVE:2,8;REMOVE:3,4;REMOVE:5,5;REMOVE:6,2;REMOVE:7,4;REMOVE:8,2",0:2;1:-;2:7|8;3:4;4:7;5:5;6:2;7:4;8:2;9:-,0:8;1:-;2:2|7;3:8;4:7;5:8;6:4;7:9;8:9;9:-,0@7=1;0@8=1;2@7=1;2@8=1;2@2=1;2@3=1;2@4=1;2@5=2;2@6=1;2@9=1;3@4=1;3@1=1;4@2=3;4@4=1;4@6=1;4@9=1;4@1=1;5@8=1;5@1=1;6@2=1;6@4=3;7@2=2;7@6=1;8@9=1,"7,8,2,3,4,5,6,9,1",30,24,24,0,1.0,0.10445412859658731,0.7777777777777778,0.026676350818809494,0.0,0.0,0.7,0.20270991325378418,Feasible|selected=greedy
745,744,13,7,6,"ADD:0,7;ADD:3,7;ADD:5,5;ADD:6,2;ADD:7,3;ADD:7,7;ADD:8,5;REMOVE:0,8;REMOVE:2,2;REMOVE:3,8;REMOVE:6,4;REMOVE:7,9;REMOVE:8,9",0:8;1:-;2:2|7;3:8;4:7;5:8;6:4;7:9;8:9;9:-,0:7;1:-;2:7;3:7;4:7;5:5|8;6:2;7:3|7;8:5;9:-,0@1=2;0@2=1;0@3=2;0@4=3;0@6=1;0@7=1;0@9=1;2@2=4;2@7=1;3@7=1;3@9=1;3@0=1;4@1=1;4@3=2;4@4=2;4@6=1;4@0=1;4@8=1;5@4=1;5@0=1;5@8=1;5@5=2;6@2=3;6@3=2;6@7=2;6@0=1;6@8=1;6@5=1;7@3=1;8@2=1;8@5=1,"1,2,3,4,6,7,9,0,8,5",45,31,31,0,1.0,-0.007065128409842303,0.6666666666666666,0.026268204923490978,0.0,0.0,0.7,0.24472403526306152,Feasible|selected=greedy
746,745,12,5,7,"ADD:0,2;ADD:5,2;ADD:6,6;ADD:7,8;ADD:8,2;REMOVE:0,7;REMOVE:5,5;REMOVE:5,8;REMOVE:6,2;REMOVE:7,3;REMOVE:7,7;REMOVE:8,5",0:7;1:-;2:7;3:7;4:7;5:5|8;6:2;7:3|7;8:5;9:-,0:2;1:-;2:7;3:7;4:7;5:2;6:6;7:8;8:2;9:-,0@0=1;0@2=5;0@4=3;0@9=1;2@0=1;2@2=2;2@4=1;2@1=1;2@3=2;2@6=1;2@7=1;2@8=1;3@0=1;3@4=2;3@9=2;3@3=1;4@2=1;4@4=1;4@9=2;4@1=2;5@2=2;5@4=2;5@9=1;5@5=1;6@4=1;6@9=1;6@1=1;6@6=1;7@4=3;7@1=1;7@7=1;7@5=1;8@2=1;8@4=1;8@3=1;8@5=1,"0,2,4,9,1,3,6,7,8,5",52,36,36,0,1.0,0.21820496058811123,0.7,0.018204960588111246,0.0,0.0,0.5,0.23801493644714355,Feasible|selected=greedy
747,746,14,7,7,"ADD:0,8;ADD:2,2;ADD:3,8;ADD:4,2;ADD:5,7;ADD:7,3;ADD:8,7;REMOVE:0,2;REMOVE:2,7;REMOVE:3,7;REMOVE:4,7;REMOVE:5,2;REMOVE:7,8;REMOVE:8,2",0:2;1:-;2:7;3:7;4:7;5:2;6:6;7:8;8:2;9:-,0:8;1:-;2:2;3:8;4:2;5:7;6:6;7:3;8:7;9:-,0@2=1;0@4=3;0@5=1;0@7=1;0@8=2;2@2=3;2@4=2;2@5=1;2@8=1;2@0=1;2@3=1;3@5=1;3@1=1;4@2=2;4@4=3;4@8=1;4@9=1;5@2=1;5@4=3;5@0=1;5@1=1;5@6=1;6@4=1;6@1=1;6@9=1;6@6=1;7@3=1;7@1=1;8@2=1;8@4=2;8@8=1;8@3=1;8@1=1,"2,4,5,7,8,0,3,1,9,6",45,33,33,0,1.0,0.19396863216662907,0.875,0.018968632166629026,0.0,0.0,0.7,0.20708417892456055,Feasible|selected=greedy
748,747,12,7,5,"ADD:0,7;ADD:1,4;ADD:4,8;ADD:5,8;ADD:6,7;ADD:7,4;ADD:8,8;REMOVE:0,8;REMOVE:5,7;REMOVE:6,6;REMOVE:7,3;REMOVE:8,7",0:8;1:-;2:2;3:8;4:2;5:7;6:6;7:3;8:7;9:-,0:7;1:4;2:2;3:8;4:2|8;5:8;6:7;7:4;8:8;9:-,0@1=1;0@2=1;0@3=2;0@4=3;0@7=1;0@8=1;0@9=3;1@4=1;2@2=2;2@4=1;2@8=1;2@9=1;2@5=1;3@2=1;3@8=1;3@5=1;4@1=1;4@2=2;4@4=2;4@8=1;4@9=1;4@5=1;5@4=1;5@8=1;5@5=1;5@6=1;6@1=2;6@4=4;6@8=1;6@9=2;6@0=1;7@4=1;8@8=1,"1,2,3,4,7,8,9,5,6,0",46,33,33,0,1.0,-0.050930483192267006,0.625,0.02406951680773291,0.0,0.0,0.7,0.21741223335266113,Feasible|selected=greedy
749,748,15,8,7,"ADD:1,2;ADD:2,7;ADD:3,7;ADD:4,3;ADD:5,7;ADD:6,2;ADD:7,5;ADD:7,8;REMOVE:1,4;REMOVE:3,8;REMOVE:4,2;REMOVE:4,8;REMOVE:5,8;REMOVE:6,7;REMOVE:7,4",0:7;1:4;2:2;3:8;4:2|8;5:8;6:7;7:4;8:8;9:-,0:7;1:2;2:2|7;3:7;4:3;5:7;6:2;7:5|8;8:8;9:-,0@1=2;0@3=1;0@4=1;0@6=1;0@9=1;1@4=1;1@2=2;1@5=1;2@1=2;2@4=1;2@9=1;2@2=2;2@5=1;2@0=1;2@7=1;2@8=1;3@4=1;3@6=1;3@2=1;3@0=1;3@8=1;4@1=2;4@3=2;4@9=2;4@5=1;4@7=1;5@4=1;5@9=1;5@0=1;5@7=1;6@3=1;6@9=1;6@2=2;6@5=2;6@0=1;7@4=2;7@5=1;7@0=1;7@8=1;8@1=1;8@6=1;8@2=1;8@7=1;8@8=2,"1,3,4,6,9,2,5,0,7,8",55,44,44,0,1.0,-0.07561728395060008,0.7,0.024382716049399955,0.0,0.0,0.7999999999999999,0.3238539695739746,Feasible|selected=greedy
750,749,14,6,8,"ADD:0,3;ADD:3,6;ADD:3,8;ADD:4,9;ADD:6,8;ADD:7,7;REMOVE:0,7;REMOVE:1,2;REMOVE:2,2;REMOVE:3,7;REMOVE:4,3;REMOVE:6,2;REMOVE:7,5;REMOVE:7,8",0:7;1:2;2:2|7;3:7;4:3;5:7;6:2;7:5|8;8:8;9:-,0:3;1:-;2:7;3:6|8;4:9;5:7;6:8;7:7;8:8;9:-,0@1=2;0@3=1;0@5=2;2@2=1;2@4=3;2@6=2;2@8=1;2@9=2;3@5=1;3@4=1;3@6=1;3@9=1;4@1=2;4@3=1;4@2=2;4@6=1;5@1=1;5@2=2;5@4=1;5@9=1;5@7=1;6@8=1;7@7=1;7@0=1;8@8=1,"1,3,5,2,4,6,8,9,7,0",34,25,25,0,1.0,0.14628068596994404,0.7272727272727273,0.019007958697216703,0.0,0.0,0.6,0.2192521095275879,Feasible|selected=greedy
751,750,14,8,6,"ADD:0,7;ADD:2,2;ADD:3,9;ADD:4,7;ADD:5,8;ADD:6,1;ADD:7,4;ADD:8,7;REMOVE:0,3;REMOVE:3,6;REMOVE:3,8;REMOVE:4,9;REMOVE:7,7;REMOVE:8,8",0:3;1:-;2:7;3:6|8;4:9;5:7;6:8;7:7;8:8;9:-,0:7;1:-;2:2|7;3:9;4:7;5:7|8;6:1|8;7:4;8:7;9:-,0@1=2;0@2=1;0@3=2;0@8=1;2@1=2;2@2=1;2@3=1;2@0=1;2@4=2;2@5=1;2@6=1;2@9=2;3@2=1;3@9=1;4@1=2;4@0=2;4@7=1;5@1=1;5@3=1;5@0=1;5@4=2;5@5=2;5@6=1;6@1=1;6@8=1;6@5=1;6@9=1;7@4=1;8@0=1;8@4=1,"1,2,3,8,0,4,5,6,9,7",39,30,30,0,1.0,-0.11795312460245533,0.6666666666666666,0.01538020873087794,0.0,0.0,0.7999999999999999,0.2706019878387451,Feasible|selected=greedy
752,751,13,6,7,"ADD:0,8;ADD:5,1;ADD:6,9;ADD:7,8;ADD:7,9;ADD:8,2;REMOVE:2,2;REMOVE:5,7;REMOVE:5,8;REMOVE:6,1;REMOVE:6,8;REMOVE:7,4;REMOVE:8,7",0:7;1:-;2:2|7;3:9;4:7;5:7|8;6:1|8;7:4;8:7;9:-,0:7|8;1:-;2:7;3:9;4:7;5:1;6:9;7:8|9;8:2;9:-,0@1=1;0@3=1;0@4=3;0@5=1;0@6=1;0@8=1;0@9=3;2@4=1;2@9=1;2@2=2;2@7=2;3@1=1;3@9=1;3@7=1;4@1=2;4@6=1;4@2=2;4@0=2;5@1=1;6@1=1;6@3=1;6@9=1;6@2=2;7@1=1;7@4=1;7@5=1;7@9=1;8@3=1;8@5=1;8@8=1;8@9=1;8@2=1;8@0=1,"1,3,4,5,6,8,9,2,7,0",43,33,33,0,1.0,0.05479653375515536,0.6363636363636364,0.018432897391518984,0.0,0.0,0.6,0.28716278076171875,Feasible|selected=greedy
753,752,15,8,7,"ADD:1,4;ADD:2,2;ADD:3,3;ADD:4,8;ADD:5,2;ADD:6,7;ADD:7,7;ADD:8,9;REMOVE:3,9;REMOVE:4,7;REMOVE:5,1;REMOVE:6,9;REMOVE:7,8;REMOVE:7,9;REMOVE:8,2",0:7|8;1:-;2:7;3:9;4:7;5:1;6:9;7:8|9;8:2;9:-,0:7|8;1:4;2:2|7;3:3;4:8;5:2;6:7;7:7;8:9;9:-,0@1=1;0@2=1;0@3=1;0@4=5;0@5=1;0@6=1;0@7=1;0@8=2;0@9=1;1@4=1;2@1=4;2@2=2;2@3=1;2@4=4;2@5=1;2@7=2;2@8=1;2@0=1;3@1=2;3@2=1;3@5=1;3@7=1;3@9=1;4@1=1;4@4=2;5@2=1;5@4=1;5@5=1;5@7=1;6@1=3;6@3=1;6@4=1;7@1=1;7@2=1;7@3=1;7@4=1;8@2=1;8@6=1,"1,2,3,4,5,6,7,8,9,0",55,38,38,0,1.0,-0.08352734935517914,0.7,0.01647265064482089,0.0,0.0,0.7999999999999999,0.2987351417541504,Feasible|selected=greedy
754,753,15,6,9,"ADD:0,2;ADD:2,8;ADD:4,2;ADD:6,2;ADD:7,2;ADD:8,8;REMOVE:0,7;REMOVE:0,8;REMOVE:1,4;REMOVE:2,7;REMOVE:3,3;REMOVE:4,8;REMOVE:6,7;REMOVE:7,7;REMOVE:8,9",0:7|8;1:4;2:2|7;3:3;4:8;5:2;6:7;7:7;8:9;9:-,0:2;1:-;2:2|8;3:-;4:2;5:2;6:2;7:2;8:8;9:-,0@0=2;0@2=1;0@3=2;0@4=1;0@9=1;2@2=2;2@3=1;2@4=2;2@1=5;2@5=1;2@8=1;4@0=1;4@2=1;4@4=2;4@9=1;4@5=4;4@8=1;5@2=1;6@0=3;6@2=2;6@3=1;6@9=1;6@5=1;6@7=1;7@4=2;7@9=1;7@5=1;8@2=1;8@1=1;8@5=1;8@8=1,"0,2,3,4,9,1,5,8,7",47,31,31,0,1.0,0.23937368665970515,0.8181818181818182,0.0211918684778869,0.0,0.0,0.6,0.3464999198913574,Feasible|selected=greedy
755,754,10,5,5,"ADD:0,7;ADD:3,7;ADD:4,7;ADD:5,1;ADD:8,7;REMOVE:0,2;REMOVE:2,2;REMOVE:4,2;REMOVE:5,2;REMOVE:8,8",0:2;1:-;2:2|8;3:-;4:2;5:2;6:2;7:2;8:8;9:-,0:7;1:-;2:8;3:7;4:7;5:1;6:2;7:2;8:7;9:-,0@0=1;0@1=1;0@2=2;0@6=1;0@7=2;0@8=3;2@1=2;2@2=2;2@6=2;2@4=2;3@1=1;3@2=2;3@6=1;3@4=1;3@9=1;4@1=1;4@7=1;4@4=2;5@1=2;6@0=1;6@2=1;6@4=2;6@9=1;7@2=1;7@4=1;7@3=1;7@5=1;8@1=1;8@7=1,"0,1,2,6,7,8,4,9,3,5",41,29,29,0,1.0,0.14509170591105058,0.625,0.02009170591105059,0.0,0.0,0.5,0.34404516220092773,Feasible|selected=greedy
756,755,9,5,4,"ADD:2,2;ADD:4,2;ADD:5,7;ADD:6,7;ADD:7,8;REMOVE:2,8;REMOVE:5,1;REMOVE:6,2;REMOVE:7,2",0:7;1:-;2:8;3:7;4:7;5:1;6:2;7:2;8:7;9:-,0:7;1:-;2:2;3:7;4:2|7;5:7;6:7;7:8;8:7;9:-,0@0=1;0@1=1;0@2=4;0@4=1;0@6=1;0@7=1;0@9=2;2@2=1;2@4=2;2@7=3;2@9=1;2@3=1;2@5=1;3@2=2;3@6=1;3@3=1;3@8=1;4@1=2;4@2=2;4@4=1;4@7=1;4@9=1;4@5=2;5@1=1;5@2=1;5@4=1;5@7=1;5@9=1;6@0=1;6@4=1;6@8=2;7@2=1;7@4=1;7@6=1;7@5=1;8@0=1;8@2=2;8@4=1;8@6=1;8@3=1;8@8=1,"0,1,2,4,6,7,9,3,5,8",54,41,41,0,1.0,0.010078970770985074,0.5,0.01007897077098506,0.0,0.0,0.5,0.3413832187652588,Feasible|selected=greedy
757,756,10,4,6,"ADD:2,8;ADD:4,8;ADD:7,6;ADD:8,5;REMOVE:2,2;REMOVE:4,2;REMOVE:4,7;REMOVE:6,7;REMOVE:7,8;REMOVE:8,7",0:7;1:-;2:2;3:7;4:2|7;5:7;6:7;7:8;8:7;9:-,0:7;1:-;2:8;3:7;4:8;5:7;6:-;7:6;8:5;9:-,0@2=4;0@3=2;0@4=1;0@6=1;0@7=1;2@2=2;2@8=2;3@2=1;3@3=2;3@7=2;3@8=1;3@1=1;4@4=1;4@5=1;5@2=1;5@6=1;5@8=1;5@1=1;5@0=2;7@4=1;7@6=1;8@3=1;8@5=1,"2,3,4,6,7,8,1,5,0",32,23,23,0,1.0,0.28771737586361856,0.6666666666666666,0.02105070919695196,0.0,0.0,0.4,0.31752490997314453,Feasible|selected=greedy
